date,open,high,low,close,volume
2021-04-05 00:00:00+05:30,1930.2,1930.25,1870.25,1899.35,7201907
2021-04-06 00:00:00+05:30,1910.2,1911.1,1876.85,1891.45,6782671
2021-04-07 00:00:00+05:30,1906.4,1951.1,1900.0,1909.1,11748762
2021-04-08 00:00:00+05:30,1916.9,1927.35,1899.75,1911.5,7441124
2021-04-09 00:00:00+05:30,1904.9,1912.45,1887.35,1889.3,6796563
2021-04-12 00:00:00+05:30,1867.3,1869.6,1811.3,1821.7,10119632
2021-04-13 00:00:00+05:30,1833.95,1849.8,1828.1,1841.4,9398094
2021-04-15 00:00:00+05:30,1836.15,1869.2,1823.45,1853.3,9549406
2021-04-16 00:00:00+05:30,1845.95,1858.65,1836.3,1841.7,7580445
2021-04-19 00:00:00+05:30,1814.9,1826.7,1801.55,1812.7,8946673
2021-04-20 00:00:00+05:30,1821.1,1829.2,1802.0,1812.2,8329303
2021-04-22 00:00:00+05:30,1803.7,1824.85,1788.85,1817.2,7015919
2021-04-23 00:00:00+05:30,1816.8,1829.1,1806.65,1815.25,5727043
2021-04-26 00:00:00+05:30,1830.15,1870.2,1822.05,1847.15,10093146
2021-04-27 00:00:00+05:30,1849.2,1903.75,1847.55,1895.6,9679552
2021-04-28 00:00:00+05:30,1904.35,1914.05,1887.5,1903.85,8289974
2021-04-29 00:00:00+05:30,1928.25,1948.8,1913.35,1929.3,8430462
2021-04-30 00:00:00+05:30,1914.5,1940.7,1894.55,1901.15,9600269
2021-05-03 00:00:00+05:30,1874.0,1886.4,1852.15,1867.35,11445598
2021-05-04 00:00:00+05:30,1858.75,1875.7,1821.55,1826.9,10578782
2021-05-05 00:00:00+05:30,1833.35,1847.8,1818.75,1830.25,6000472
2021-05-06 00:00:00+05:30,1831.9,1844.45,1817.35,1840.65,7080657
2021-05-07 00:00:00+05:30,1847.05,1864.15,1835.85,1841.35,5949606
2021-05-10 00:00:00+05:30,1848.25,1855.7,1831.05,1836.05,6749770
2021-05-11 00:00:00+05:30,1825.4,1847.85,1820.6,1842.7,6525617
2021-05-12 00:00:00+05:30,1839.75,1842.45,1817.75,1823.6,6380223
2021-05-14 00:00:00+05:30,1837.8,1851.1,1816.8,1846.65,6435250
2021-05-17 00:00:00+05:30,1846.65,1871.55,1840.05,1868.6,5748453
2021-05-18 00:00:00+05:30,1888.3,1908.9,1880.2,1894.9,5841334
2021-05-19 00:00:00+05:30,1887.35,1922.1,1879.7,1903.6,7900016
2021-05-20 00:00:00+05:30,1904.4,1916.8,1888.3,1892.5,5530317
2021-05-21 00:00:00+05:30,1898.75,1915.55,1893.05,1908.85,5221943
2021-05-24 00:00:00+05:30,1914.05,1915.75,1889.25,1892.7,4140408
2021-05-25 00:00:00+05:30,1902.95,1903.55,1868.25,1871.25,7155913
2021-05-26 00:00:00+05:30,1882.55,1886.85,1873.3,1877.85,3621605
2021-05-27 00:00:00+05:30,1878.1,1899.75,1870.4,1883.6,12984791
2021-05-28 00:00:00+05:30,1896.85,2006.5,1896.85,1996.75,27340400
2021-05-31 00:00:00+05:30,2003.65,2089.15,1987.45,2059.2,28625459
2021-06-01 00:00:00+05:30,2064.65,2098.95,2046.05,2067.4,13563137
2021-06-02 00:00:00+05:30,2056.05,2106.1,2056.05,2098.25,11924904
2021-06-03 00:00:00+05:30,2117.05,2144.7,2093.3,2106.25,11607342
2021-06-04 00:00:00+05:30,2111.15,2112.7,2082.05,2088.0,7005119
2021-06-07 00:00:00+05:30,2098.95,2137.05,2082.75,2123.15,7909492
2021-06-08 00:00:00+05:30,2122.4,2122.9,2095.3,2110.95,4684106
2021-06-09 00:00:00+05:30,2115.15,2117.05,2056.95,2073.2,5523843
2021-06-10 00:00:00+05:30,2090.75,2125.65,2075.65,2080.85,6853581
2021-06-11 00:00:00+05:30,2080.75,2123.75,2078.05,2109.55,6663367
2021-06-14 00:00:00+05:30,2111.35,2152.55,2092.3,2139.85,9844123
2021-06-15 00:00:00+05:30,2155.2,2168.45,2135.45,2144.7,7346726
2021-06-16 00:00:00+05:30,2139.85,2141.9,2102.6,2108.1,5227629
2021-06-17 00:00:00+05:30,2097.05,2130.4,2077.9,2111.95,7623549
2021-06-18 00:00:00+05:30,2121.35,2130.4,2082.1,2121.5,14219266
2021-06-21 00:00:00+05:30,2100.4,2142.3,2097.2,2132.55,5900173
2021-06-22 00:00:00+05:30,2148.5,2155.2,2115.5,2121.6,6232047
2021-06-23 00:00:00+05:30,2144.7,2145.25,2098.65,2102.15,8063153
2021-06-24 00:00:00+05:30,2103.55,2110.95,2039.85,2052.7,44282098
2021-06-25 00:00:00+05:30,2052.7,2052.7,1983.7,2005.95,26800608
2021-06-28 00:00:00+05:30,2022.7,2027.0,1983.6,1988.35,9817304
2021-06-29 00:00:00+05:30,1991.7,2010.3,1986.55,1990.1,13142031
2021-06-30 00:00:00+05:30,1998.15,2023.3,1993.2,2011.85,9568357
2021-07-01 00:00:00+05:30,2018.9,2023.8,1996.95,1999.75,6068641
2021-07-02 00:00:00+05:30,1998.85,2033.1,1995.0,2029.4,6820158
2021-07-05 00:00:00+05:30,2036.45,2052.75,2031.75,2049.55,5665763
2021-07-06 00:00:00+05:30,2044.55,2048.35,2020.95,2025.35,4875537
2021-07-07 00:00:00+05:30,2028.15,2028.15,1999.8,2011.3,5061825
2021-07-08 00:00:00+05:30,2017.9,2017.9,1983.6,1994.65,5415536
2021-07-09 00:00:00+05:30,1990.3,1993.8,1969.4,1974.25,4375668
2021-07-12 00:00:00+05:30,1982.4,2003.15,1977.4,1986.55,4156643
2021-07-13 00:00:00+05:30,2001.7,2004.65,1990.35,2001.45,3252158
2021-07-14 00:00:00+05:30,2002.05,2008.25,1983.85,1988.35,4131105
2021-07-15 00:00:00+05:30,1996.95,1996.95,1981.25,1984.9,4574503
2021-07-16 00:00:00+05:30,1990.05,2015.8,1989.9,2013.55,4274241
2021-07-19 00:00:00+05:30,2001.7,2024.6,1994.35,2000.7,4044878
2021-07-20 00:00:00+05:30,2001.25,2009.35,1986.45,1995.8,3263938
2021-07-22 00:00:00+05:30,2019.85,2024.5,1999.95,2021.45,3859904
2021-07-23 00:00:00+05:30,2034.55,2034.55,2003.65,2007.15,4811098
2021-07-26 00:00:00+05:30,2009.35,2021.75,1974.15,1979.65,5998564
2021-07-27 00:00:00+05:30,1979.6,1986.2,1946.45,1958.85,5240786
2021-07-28 00:00:00+05:30,1961.7,1961.7,1921.9,1942.0,6244604
2021-07-29 00:00:00+05:30,1957.85,1977.3,1947.75,1957.15,6664800
2021-07-30 00:00:00+05:30,1961.7,1971.15,1936.05,1940.05,5495494
2021-08-02 00:00:00+05:30,1958.15,1982.1,1945.6,1975.5,5289483
2021-08-03 00:00:00+05:30,1992.2,1993.15,1967.6,1990.05,5721447
2021-08-04 00:00:00+05:30,1996.4,2015.05,1989.35,2005.3,6376272
2021-08-05 00:00:00+05:30,2015.35,2053.95,2005.75,2034.35,10289376
2021-08-06 00:00:00+05:30,2030.25,2046.45,1981.45,1991.3,8047193
2021-08-09 00:00:00+05:30,1983.6,1992.0,1969.8,1979.95,3628354
2021-08-10 00:00:00+05:30,1984.55,2014.1,1976.7,1990.35,5770782
2021-08-11 00:00:00+05:30,1998.8,2020.8,1985.9,2018.2,4446978
2021-08-12 00:00:00+05:30,2025.45,2026.7,2006.5,2011.75,3939895
2021-08-13 00:00:00+05:30,2018.2,2049.3,2010.25,2045.25,6187983
2021-08-16 00:00:00+05:30,2048.75,2099.9,2028.55,2071.8,10620233
2021-08-17 00:00:00+05:30,2067.35,2082.95,2047.35,2062.95,6128561
2021-08-18 00:00:00+05:30,2072.25,2084.45,2051.85,2070.95,4878314
2021-08-20 00:00:00+05:30,2042.7,2070.35,2037.0,2047.7,4563815
2021-08-23 00:00:00+05:30,2072.25,2072.25,2032.5,2061.15,4771090
2021-08-24 00:00:00+05:30,2063.75,2089.4,2054.7,2081.5,5744286
2021-08-25 00:00:00+05:30,2083.1,2116.1,2078.05,2099.5,6478312
2021-08-26 00:00:00+05:30,2104.65,2139.85,2101.8,2126.05,9000322
2021-08-27 00:00:00+05:30,2132.3,2137.8,2112.35,2123.15,5074290
2021-08-30 00:00:00+05:30,2144.7,2169.35,2132.1,2164.0,6791322
2021-08-31 00:00:00+05:30,2170.35,2176.85,2137.3,2152.45,12823164
2021-09-01 00:00:00+05:30,2166.6,2185.6,2157.1,2161.0,5396182
2021-09-02 00:00:00+05:30,2149.45,2199.8,2149.45,2187.0,4820656
2021-09-03 00:00:00+05:30,2201.9,2282.9,2194.75,2276.7,14846446
2021-09-06 00:00:00+05:30,2300.05,2363.95,2299.1,2312.1,16287922
2021-09-07 00:00:00+05:30,2316.3,2342.95,2299.1,2326.65,8400094
2021-09-08 00:00:00+05:30,2337.25,2339.15,2294.0,2317.55,6924267
2021-09-09 00:00:00+05:30,2314.25,2323.75,2303.05,2312.1,4339634
2021-09-13 00:00:00+05:30,2319.15,2319.15,2257.2,2260.55,7897188
2021-09-14 00:00:00+05:30,2263.85,2281.95,2255.25,2257.6,4313057
2021-09-15 00:00:00+05:30,2257.65,2283.65,2257.65,2267.0,4391839
2021-09-16 00:00:00+05:30,2270.1,2322.7,2256.2,2314.55,6511391
2021-09-17 00:00:00+05:30,2331.55,2340.9,2264.4,2278.65,16888483
2021-09-20 00:00:00+05:30,2261.1,2305.15,2259.1,2282.3,5703301
2021-09-21 00:00:00+05:30,2292.45,2303.5,2272.45,2292.15,4800789
2021-09-22 00:00:00+05:30,2295.3,2327.7,2286.0,2316.75,5323765
2021-09-23 00:00:00+05:30,2332.85,2380.15,2331.05,2373.35,7624722
2021-09-24 00:00:00+05:30,2386.4,2388.2,2356.3,2366.5,7355416
2021-09-27 00:00:00+05:30,2370.6,2411.5,2359.45,2406.3,7443373
2021-09-28 00:00:00+05:30,2415.4,2444.85,2395.2,2428.8,8731925
2021-09-29 00:00:00+05:30,2449.7,2449.7,2402.1,2409.55,4705961
2021-09-30 00:00:00+05:30,2406.85,2416.0,2383.35,2401.35,6580032
2021-10-01 00:00:00+05:30,2384.85,2420.95,2378.25,2405.6,4337542
2021-10-04 00:00:00+05:30,2433.5,2454.35,2418.3,2436.5,5286310
2021-10-05 00:00:00+05:30,2435.5,2489.75,2428.15,2487.1,6552425
2021-10-06 00:00:00+05:30,2497.35,2497.35,2431.7,2440.05,4966925
2021-10-07 00:00:00+05:30,2473.55,2477.15,2447.55,2452.0,3067951
2021-10-08 00:00:00+05:30,2464.25,2558.75,2460.7,2546.25,7636387
2021-10-11 00:00:00+05:30,2574.95,2592.7,2521.55,2528.5,7150376
2021-10-12 00:00:00+05:30,2521.2,2557.45,2517.65,2542.95,3235153
2021-10-13 00:00:00+05:30,2553.6,2592.25,2544.4,2568.85,4822104
2021-10-14 00:00:00+05:30,2573.95,2590.25,2561.45,2574.0,4175127
2021-10-18 00:00:00+05:30,2543.7,2616.55,2537.7,2580.9,6581883
2021-10-19 00:00:00+05:30,2596.35,2622.6,2581.25,2604.0,4276771
2021-10-20 00:00:00+05:30,2614.4,2614.4,2565.55,2574.0,6153931
2021-10-21 00:00:00+05:30,2599.75,2600.35,2481.35,2499.75,10085831
2021-10-22 00:00:00+05:30,2497.4,2540.2,2489.3,2504.45,5339046
2021-10-25 00:00:00+05:30,2554.6,2554.6,2449.7,2480.05,8326761
2021-10-26 00:00:00+05:30,2494.6,2544.0,2481.3,2536.5,4720633
2021-10-27 00:00:00+05:30,2527.9,2551.55,2497.35,2504.45,4791377
2021-10-28 00:00:00+05:30,2497.4,2514.5,2469.25,2477.0,4786479
2021-10-29 00:00:00+05:30,2474.65,2474.65,2384.6,2417.55,6891041
2021-11-01 00:00:00+05:30,2417.55,2436.4,2377.4,2419.05,7495314
2021-11-02 00:00:00+05:30,2425.9,2428.75,2378.45,2383.75,5117135
2021-11-03 00:00:00+05:30,2388.75,2402.05,2345.8,2367.35,5804785
2021-11-04 00:00:00+05:30,2376.3,2387.65,2373.45,2381.9,825808
2021-11-08 00:00:00+05:30,2401.5,2402.05,2341.45,2384.85,9846422
2021-11-09 00:00:00+05:30,2387.75,2410.55,2370.65,2403.7,7592815
2021-11-10 00:00:00+05:30,2398.9,2438.3,2386.5,2430.55,4964306
2021-11-11 00:00:00+05:30,2421.2,2450.2,2416.9,2435.0,5191380
2021-11-12 00:00:00+05:30,2442.95,2477.15,2437.35,2471.75,4218154
2021-11-15 00:00:00+05:30,2478.3,2480.4,2449.7,2457.15,2325544
2021-11-16 00:00:00+05:30,2451.7,2454.5,2378.25,2400.05,5489187
2021-11-17 00:00:00+05:30,2382.0,2382.0,2345.8,2348.7,4939400
2021-11-18 00:00:00+05:30,2344.85,2372.5,2335.4,2357.55,4118072
2021-11-22 00:00:00+05:30,2322.1,2334.4,2240.95,2253.15,11679990
2021-11-23 00:00:00+05:30,2223.85,2288.85,2200.95,2274.2,12262283
2021-11-24 00:00:00+05:30,2268.6,2297.1,2233.85,2241.35,8143690
2021-11-25 00:00:00+05:30,2261.95,2384.9,2246.85,2376.3,20529261
2021-11-26 00:00:00+05:30,2352.3,2361.65,2289.1,2299.7,7631859
2021-11-29 00:00:00+05:30,2324.95,2383.0,2286.8,2327.25,11777328
2021-11-30 00:00:00+05:30,2352.5,2360.05,2277.05,2292.85,15576494
2021-12-01 00:00:00+05:30,2319.15,2358.2,2311.6,2351.55,4892234
2021-12-02 00:00:00+05:30,2354.1,2379.4,2346.4,2366.65,6158696
2021-12-03 00:00:00+05:30,2381.45,2381.55,2287.7,2295.55,9306729
2021-12-06 00:00:00+05:30,2302.95,2311.5,2246.85,2252.05,5002450
2021-12-07 00:00:00+05:30,2264.95,2291.5,2249.55,2270.4,5439580
2021-12-08 00:00:00+05:30,2310.65,2318.0,2293.7,2304.95,4233569
2021-12-09 00:00:00+05:30,2321.05,2359.05,2311.5,2341.5,6397452
2021-12-10 00:00:00+05:30,2326.05,2350.6,2316.6,2343.85,4049703
2021-12-13 00:00:00+05:30,2357.75,2358.3,2291.5,2296.9,6246485
2021-12-14 00:00:00+05:30,2268.6,2293.4,2262.3,2268.75,6289957
2021-12-15 00:00:00+05:30,2272.45,2292.45,2250.6,2262.15,4535099
2021-12-16 00:00:00+05:30,2293.1,2302.45,2257.8,2291.4,4726007
2021-12-17 00:00:00+05:30,2285.8,2295.3,2211.4,2230.9,10191451
2021-12-20 00:00:00+05:30,2209.35,2209.35,2141.95,2170.75,6935981
2021-12-21 00:00:00+05:30,2203.2,2236.2,2184.9,2203.1,6214931
2021-12-22 00:00:00+05:30,2216.1,2260.9,2213.35,2255.35,8549535
2021-12-23 00:00:00+05:30,2262.9,2268.6,2247.7,2254.55,4392481
2021-12-24 00:00:00+05:30,2259.1,2280.05,2228.15,2261.75,3818314
2021-12-27 00:00:00+05:30,2251.05,2266.7,2238.2,2259.3,1944973
2021-12-28 00:00:00+05:30,2264.4,2292.3,2262.0,2286.15,3086324
2021-12-29 00:00:00+05:30,2279.1,2305.8,2270.6,2290.05,7468297
2021-12-30 00:00:00+05:30,2287.7,2292.4,2235.85,2248.7,14201906
2021-12-31 00:00:00+05:30,2261.95,2272.35,2249.55,2257.3,4588511
2022-01-03 00:00:00+05:30,2254.3,2295.25,2252.95,2291.35,2624920
2022-01-04 00:00:00+05:30,2302.85,2345.8,2291.5,2343.05,5252021
2022-01-05 00:00:00+05:30,2346.8,2361.1,2319.1,2354.0,5637452
2022-01-06 00:00:00+05:30,2336.5,2339.15,2296.25,2303.4,6994843
2022-01-07 00:00:00+05:30,2317.2,2343.0,2298.7,2322.0,6348343
2022-01-10 00:00:00+05:30,2337.25,2342.0,2303.0,2323.9,4476884
2022-01-11 00:00:00+05:30,2322.0,2359.1,2321.05,2340.65,7845869
2022-01-12 00:00:00+05:30,2355.65,2406.8,2349.65,2403.1,7165761
2022-01-13 00:00:00+05:30,2403.25,2422.1,2391.0,2416.65,5740529
2022-01-14 00:00:00+05:30,2416.35,2447.15,2407.65,2420.15,9649365
2022-01-17 00:00:00+05:30,2419.2,2444.95,2418.25,2432.8,3890918
2022-01-18 00:00:00+05:30,2435.2,2442.45,2398.0,2403.8,3009060
2022-01-19 00:00:00+05:30,2411.6,2423.05,2391.6,2403.6,4723202
2022-01-20 00:00:00+05:30,2383.05,2392.5,2340.1,2361.5,7985947
2022-01-21 00:00:00+05:30,2337.25,2385.15,2337.25,2361.9,6457994
2022-01-24 00:00:00+05:30,2359.15,2387.55,2244.9,2266.6,10588033
2022-01-25 00:00:00+05:30,2239.6,2276.85,2197.15,2262.2,11866826
2022-01-27 00:00:00+05:30,2226.65,2245.85,2202.9,2228.7,9693063
2022-01-28 00:00:00+05:30,2254.3,2264.7,2219.45,2226.55,7101506
2022-01-31 00:00:00+05:30,2249.75,2293.8,2245.95,2274.9,5879468
2022-02-01 00:00:00+05:30,2295.3,2307.3,2237.25,2267.4,6391140
2022-02-02 00:00:00+05:30,2294.35,2294.35,2263.95,2272.0,4850151
2022-02-03 00:00:00+05:30,2280.05,2289.05,2237.35,2242.65,4634772
2022-02-04 00:00:00+05:30,2231.45,2238.55,2212.45,2222.2,5355395
2022-02-07 00:00:00+05:30,2232.4,2246.5,2197.15,2208.65,5187501
2022-02-08 00:00:00+05:30,2221.6,2249.55,2201.9,2245.8,5839363
2022-02-09 00:00:00+05:30,2260.2,2275.5,2247.65,2271.95,5561154
2022-02-10 00:00:00+05:30,2283.6,2283.6,2254.4,2269.6,6034790
2022-02-11 00:00:00+05:30,2262.2,2272.9,2234.4,2265.2,7719119
2022-02-14 00:00:00+05:30,2230.75,2244.75,2204.75,2229.1,5190002
2022-02-15 00:00:00+05:30,2241.15,2310.45,2226.4,2304.8,5428711
2022-02-16 00:00:00+05:30,2316.3,2319.15,2283.8,2300.0,5031782
2022-02-17 00:00:00+05:30,2306.85,2340.0,2297.2,2329.15,6223012
2022-02-18 00:00:00+05:30,2330.0,2341.45,2306.9,2310.95,3280396
2022-02-21 00:00:00+05:30,2299.1,2323.4,2273.0,2287.6,5377643
2022-02-22 00:00:00+05:30,2242.8,2283.75,2237.3,2277.2,6533678
2022-02-23 00:00:00+05:30,2288.75,2293.9,2257.2,2262.95,3539253
2022-02-24 00:00:00+05:30,2197.15,2230.4,2138.4,2150.2,12029718
2022-02-25 00:00:00+05:30,2173.4,2199.95,2169.7,2177.05,7054234
2022-02-28 00:00:00+05:30,2138.05,2256.55,2138.05,2249.1,10311341
2022-03-02 00:00:00+05:30,2225.2,2288.65,2220.2,2286.3,10395749
2022-03-03 00:00:00+05:30,2287.7,2301.85,2259.15,2267.0,4932002
2022-03-04 00:00:00+05:30,2242.9,2253.65,2211.75,2216.7,5231657
2022-03-07 00:00:00+05:30,2172.05,2203.9,2118.0,2134.75,8706774
2022-03-08 00:00:00+05:30,2108.0,2140.9,2078.0,2130.9,10307433
2022-03-09 00:00:00+05:30,2131.35,2256.2,2129.6,2243.95,9883723
2022-03-10 00:00:00+05:30,2287.7,2292.45,2249.55,2280.3,8705410
2022-03-11 00:00:00+05:30,2264.85,2298.15,2264.85,2286.85,5934537
2022-03-14 00:00:00+05:30,2275.2,2310.95,2262.9,2305.65,4038211
2022-03-15 00:00:00+05:30,2314.3,2314.3,2231.3,2252.85,7710598
2022-03-16 00:00:00+05:30,2270.5,2295.2,2265.85,2290.85,5398285
2022-03-17 00:00:00+05:30,2318.9,2380.5,2302.05,2365.55,10371692
2022-03-21 00:00:00+05:30,2329.6,2367.75,2324.85,2351.95,5809645
2022-03-22 00:00:00+05:30,2344.95,2416.3,2338.75,2412.7,10921196
2022-03-23 00:00:00+05:30,2404.9,2444.8,2404.9,2420.35,7486150
2022-03-24 00:00:00+05:30,2392.55,2463.2,2392.55,2457.95,6375529
2022-03-25 00:00:00+05:30,2461.65,2493.55,2456.4,2474.35,6885939
2022-03-28 00:00:00+05:30,2487.85,2506.7,2465.45,2499.25,4789018
2022-03-29 00:00:00+05:30,2514.55,2514.55,2485.35,2499.8,4204465
2022-03-30 00:00:00+05:30,2516.35,2562.2,2494.6,2547.85,7655297
2022-03-31 00:00:00+05:30,2540.25,2544.75,2505.6,2511.45,6402377
2022-04-01 00:00:00+05:30,2512.65,2540.4,2499.3,2531.55,3835930
2022-04-04 00:00:00+05:30,2531.15,2549.8,2518.0,2539.05,3838972
2022-04-05 00:00:00+05:30,2527.05,2544.95,2498.05,2503.15,6366622
2022-04-06 00:00:00+05:30,2466.0,2511.2,2466.0,2496.5,5934436
2022-04-07 00:00:00+05:30,2473.65,2484.05,2446.85,2452.45,7502763
2022-04-08 00:00:00+05:30,2440.2,2502.15,2440.2,2493.25,7336210
2022-04-11 00:00:00+05:30,2478.3,2515.05,2462.1,2488.05,4480505
2022-04-12 00:00:00+05:30,2465.95,2480.8,2435.8,2441.2,6399483
2022-04-13 00:00:00+05:30,2454.0,2471.25,2426.35,2432.25,5013092
2022-04-18 00:00:00+05:30,2414.45,2440.0,2403.8,2424.8,4829106
2022-04-19 00:00:00+05:30,2438.3,2543.15,2431.65,2517.2,12656786
2022-04-20 00:00:00+05:30,2532.75,2606.05,2525.1,2591.25,12138940
2022-04-21 00:00:00+05:30,2622.15,2658.45,2604.15,2651.9,10510421
2022-04-22 00:00:00+05:30,2629.8,2670.85,2615.75,2629.7,7288598
2022-04-25 00:00:00+05:30,2614.05,2629.3,2539.0,2568.85,8261302
2022-04-26 00:00:00+05:30,2583.15,2664.2,2581.0,2645.75,5920129
2022-04-27 00:00:00+05:30,2626.9,2695.65,2626.1,2648.3,9363116
2022-04-28 00:00:00+05:30,2678.45,2717.55,2655.7,2687.9,12401274
2022-04-29 00:00:00+05:30,2722.5,2722.5,2647.3,2659.65,8818881
2022-05-02 00:00:00+05:30,2632.75,2674.2,2628.95,2650.3,4583532
2022-05-04 00:00:00+05:30,2654.65,2659.45,2551.05,2567.6,9318919
2022-05-05 00:00:00+05:30,2596.05,2602.25,2508.8,2517.3,8332693
2022-05-06 00:00:00+05:30,2489.95,2534.55,2472.15,2498.0,9513691
2022-05-09 00:00:00+05:30,2454.45,2475.55,2389.65,2400.45,8755404
2022-05-10 00:00:00+05:30,2378.25,2408.35,2342.95,2358.85,9446746
2022-05-11 00:00:00+05:30,2356.95,2368.65,2308.6,2334.65,8058286
2022-05-12 00:00:00+05:30,2313.9,2320.9,2259.1,2287.1,9920564
2022-05-13 00:00:00+05:30,2312.45,2362.05,2302.3,2313.05,9348510
2022-05-16 00:00:00+05:30,2320.5,2364.9,2303.55,2313.6,6506080
2022-05-17 00:00:00+05:30,2321.15,2421.05,2318.2,2410.8,8013709
2022-05-18 00:00:00+05:30,2420.8,2449.7,2390.85,2419.55,8364705
